,Unnamed: 0,achievement_points,active_spec,average_item_level,character_class,equipped_item_level,faction,gender,guild,id,last_login,level,name,race,realm
45,45,6045.0,Arms,297.0,Warrior,297.0,Horde,Male,Geeks of Doom,188865142.0,1599029984000.0,120.0,Donniewayne,Tauren,zuljin
46,46,15140.0,Fury,453.0,Warrior,453.0,Horde,Male,Geeks of Doom,188969616.0,1599093641000.0,120.0,Deathbycf,Orc,zuljin
47,47,13560.0,Vengeance,388.0,Demon Hunter,388.0,Horde,Male,Geeks of Doom,189291486.0,1578969541000.0,120.0,Motesa,Blood Elf,zuljin
0,0,21725.0,Windwalker,468.0,Monk,460.0,Alliance,Female,The Great Adventure,190393197.0,1598739292000.0,120.0,Brewslie,Night Elf,dalaran
1,1,2765.0,Frost,419.0,Death Knight,419.0,Alliance,Male,The Great Adventure,190445954.0,1565453429000.0,120.0,Calaredios,Night Elf,dalaran
2,2,20655.0,Destruction,482.0,Warlock,478.0,Alliance,Male,The Great Adventure,190478649.0,1599109950000.0,120.0,Autocást,Void Elf,dalaran
3,3,13540.0,Protection,402.0,Warrior,402.0,Alliance,Female,The Great Adventure,190591397.0,1588373296000.0,120.0,Feliens,Dark Iron Dwarf,dalaran
4,4,15000.0,Holy,344.0,Priest,344.0,Alliance,Female,Pandamonium,171180924.0,1589239203000.0,120.0,Noscopepope,Void Elf,magtheridon
5,5,13770.0,Mistweaver,474.0,Monk,471.0,Alliance,Female,Pandamonium,171958468.0,1592337660000.0,120.0,Mini,Human,altar-of-storms
6,6,9770.0,Guardian,464.0,Druid,464.0,Alliance,Male,Pandamonium,172893357.0,1595804474000.0,120.0,Beaztzmode,Worgen,anetheron
7,7,9770.0,Beast Mastery,450.0,Hunter,450.0,Alliance,Male,Pandamonium,173026739.0,1595804600000.0,120.0,Bodaboom,Dwarf,anetheron
8,8,19170.0,Demonology,419.0,Warlock,412.0,Alliance,Male,Pandamonium,173086764.0,1598431653000.0,120.0,Heie,Gnome,anetheron
9,9,6345.0,Restoration,404.0,Druid,404.0,Alliance,Female,Pandamonium,173268836.0,1562997390000.0,120.0,Amaranthia,Night Elf,magtheridon
10,10,17540.0,Blood,351.0,Death Knight,351.0,Alliance,Male,Pandamonium,174107171.0,1579226714000.0,120.0,Buddythedog,Worgen,altar-of-storms
11,11,15160.0,Subtlety,450.0,Rogue,450.0,Alliance,Female,Pandamonium,176123240.0,1599113190000.0,120.0,Katana,Night Elf,magtheridon
12,12,19180.0,Havoc,480.0,Demon Hunter,477.0,Alliance,Male,Pandamonium,177767574.0,1599099467000.0,120.0,Muramasa,Night Elf,anetheron
13,13,5230.0,Havoc,386.0,Demon Hunter,384.0,Alliance,Female,Pandamonium,177833115.0,1566767430000.0,120.0,Kookykraving,Night Elf,magtheridon
14,14,21300.0,Havoc,440.0,Demon Hunter,412.0,Alliance,Female,Pandamonium,177863535.0,1592695293000.0,120.0,Felsetsu,Night Elf,magtheridon
15,15,20250.0,Havoc,468.0,Demon Hunter,464.0,Alliance,Male,Pandamonium,177900857.0,1594373573000.0,120.0,Solbin,Night Elf,ysondre
16,16,30890.0,Havoc,323.0,Demon Hunter,323.0,Alliance,Female,Pandamonium,177916308.0,1598985748000.0,120.0,Ætherfyre,Night Elf,magtheridon
17,17,12960.0,Havoc,411.0,Demon Hunter,411.0,Alliance,Male,Pandamonium,178025010.0,1596750964000.0,120.0,Oberynn,Night Elf,magtheridon
18,18,31200.0,Havoc,417.0,Demon Hunter,417.0,Alliance,Female,Pandamonium,178087908.0,1598342455000.0,120.0,Blairn,Night Elf,magtheridon
19,19,22150.0,Shadow,417.0,Priest,414.0,Alliance,Female,Pandamonium,178396244.0,1577919003000.0,120.0,Ileina,Human,magtheridon
20,20,15160.0,Havoc,382.0,Demon Hunter,382.0,Alliance,Female,Pandamonium,178452590.0,1599065025000.0,120.0,Hahna,Night Elf,magtheridon
21,21,20835.0,Brewmaster,413.0,Monk,411.0,Alliance,Female,Last Attempt,179009285.0,1597440799000.0,120.0,Mithroll,Night Elf,magtheridon
22,22,18075.0,Havoc,448.0,Demon Hunter,447.0,Alliance,Male,Pandamonium,179321343.0,1599108594000.0,120.0,Wrathidin,Night Elf,magtheridon
23,23,23330.0,Vengeance,444.0,Demon Hunter,444.0,Alliance,Female,Pandamonium,179351857.0,1598473685000.0,120.0,Emrahkul,Night Elf,magtheridon
24,24,2385.0,Destruction,420.0,Warlock,418.0,Alliance,Female,Pandamonium,181081260.0,1566810582000.0,120.0,Goodan,Human,ysondre
25,25,13665.0,Unholy,462.0,Death Knight,459.0,Alliance,Male,Pandamonium,182023434.0,1590633711000.0,120.0,Machdos,Human,anetheron
26,26,10730.0,Mistweaver,449.0,Monk,449.0,Alliance,Male,Pandamonium,184335013.0,1599074998000.0,120.0,Fisherdad,Gnome,magtheridon
27,27,12660.0,Fury,451.0,Warrior,451.0,Alliance,Male,Pandamonium,184370360.0,1598878852000.0,120.0,Caffeinated,Dark Iron Dwarf,altar-of-storms
28,28,9955.0,Guardian,281.0,Druid,281.0,Alliance,Male,Pandamonium,185251446.0,1589766169000.0,120.0,Muttbutt,Worgen,magtheridon
29,29,25970.0,Holy,430.0,Paladin,430.0,Alliance,Female,Pandamonium,186293726.0,1598894409000.0,120.0,Atrinna,Human,magtheridon
30,30,19725.0,Arms,478.0,Warrior,476.0,Alliance,Male,Pandamonium,186941512.0,1596298901000.0,120.0,Berkenn,Human,magtheridon
31,31,17210.0,Balance,481.0,Druid,480.0,Alliance,Female,Pandamonium,187028541.0,1598750437000.0,120.0,Elwynbron,Night Elf,magtheridon
32,32,12960.0,Arms,418.0,Warrior,415.0,Alliance,Male,Pandamonium,187304948.0,1597718529000.0,120.0,Perryn,Worgen,magtheridon
33,33,24070.0,Frost,477.0,Mage,475.0,Alliance,Female,Pandamonium,187434798.0,1599013105000.0,120.0,Wonderlusts,Void Elf,magtheridon
34,34,14330.0,Havoc,458.0,Demon Hunter,457.0,Alliance,Male,Pandamonium,187753514.0,1599076930000.0,120.0,Rathörd,Night Elf,magtheridon
35,35,12840.0,Guardian,416.0,Druid,410.0,Alliance,Male,Seventh Cavalry,102769449.0,1599063125000.0,120.0,Galamar,Night Elf,icecrown
36,36,7730.0,Beast Mastery,449.0,Hunter,446.0,Alliance,Male,Seventh Cavalry,102803740.0,1599094242000.0,120.0,Paddi,Dwarf,icecrown
37,37,11255.0,Fury,273.0,Warrior,273.0,Alliance,Male,Seventh Cavalry,102851140.0,1589679141000.0,120.0,Gutsack,Dwarf,icecrown
38,38,6390.0,Destruction,256.0,Warlock,245.0,Alliance,Male,Seventh Cavalry,102962683.0,1598213706000.0,120.0,Besterr,Gnome,icecrown
39,39,15795.0,Shadow,419.0,Priest,419.0,Horde,Male,Blackfang Militia,149686966.0,1592798420000.0,120.0,Yiffsniff,Vulpera,wyrmrest-accord
40,40,3680.0,Fury,468.0,Warrior,466.0,Horde,Male,Blackfang Militia,149691742.0,1594952520000.0,120.0,Vulpika,Vulpera,wyrmrest-accord
41,41,10555.0,Windwalker,421.0,Monk,421.0,Horde,Male,Blackfang Militia,149694644.0,1594931514000.0,120.0,Tenebreous,Nightborne,wyrmrest-accord
42,42,3285.0,Brewmaster,389.0,Monk,389.0,Horde,Male,Blackfang Militia,149695070.0,1584218236000.0,120.0,Ghin,Pandaren,wyrmrest-accord
43,43,9180.0,Subtlety,366.0,Rogue,344.0,Horde,Male,Blackfang Militia,149696597.0,1598079588000.0,120.0,Mojamin,Zandalari Troll,wyrmrest-accord
44,44,17200.0,Unholy,444.0,Death Knight,441.0,Horde,Male,Blackfang Militia,149701750.0,1585943595000.0,120.0,Thorvere,Nightborne,wyrmrest-accord
45,45,11160.0,Blood,450.0,Death Knight,161.0,Horde,Female,Blackfang Militia,149713007.0,1598928443000.0,120.0,Gaelforcin,Orc,wyrmrest-accord
46,46,9885.0,Restoration,461.0,Druid,461.0,Horde,Male,Blackfang Militia,149719570.0,1599089571000.0,120.0,Shuln,Tauren,wyrmrest-accord
47,47,18190.0,Restoration,450.0,Shaman,449.0,Horde,Male,Blackfang Militia,149727135.0,1587495145000.0,120.0,Thundah,Troll,wyrmrest-accord
48,48,10630.0,Retribution,434.0,Paladin,434.0,Horde,Female,Blackfang Militia,149727585.0,1591414740000.0,120.0,Korigh,Blood Elf,wyrmrest-accord
49,49,16275.0,Fire,442.0,Mage,442.0,Horde,Female,Blackfang Militia,149729165.0,1599090408000.0,120.0,Kembi,Vulpera,wyrmrest-accord
50,50,11300.0,Blood,463.0,Death Knight,463.0,Horde,Male,Blackfang Militia,149734885.0,1585958298000.0,120.0,Trydel,Tauren,wyrmrest-accord
0,0,13825.0,Holy,424.0,Paladin,424.0,Alliance,Male,DoJ,121490028.0,1592550878000.0,120.0,Madrill,Human,lightbringer
1,1,15870.0,Restoration,478.0,Shaman,474.0,Alliance,Female,DoJ,121572926.0,1598989014000.0,120.0,Vallanthia,Draenei,lightbringer
2,2,18310.0,Elemental,416.0,Shaman,414.0,Alliance,Female,DoJ,121903040.0,1589806634000.0,120.0,Korosensei,Draenei,lightbringer
3,3,15665.0,Beast Mastery,425.0,Hunter,424.0,Alliance,Female,DoJ,122532658.0,1587356147000.0,120.0,Talbia,Night Elf,lightbringer
4,4,9460.0,Frost,407.0,Death Knight,407.0,Alliance,Male,DoJ,122565108.0,1599092485000.0,120.0,Cathras,Human,lightbringer
5,5,16040.0,Holy,466.0,Priest,465.0,Alliance,Female,DoJ,122954149.0,1598736321000.0,120.0,Sièrra,Draenei,lightbringer
6,6,8890.0,Unholy,448.0,Death Knight,446.0,Alliance,Female,DoJ,123086983.0,1595511685000.0,120.0,Stephanina,Draenei,lightbringer
7,7,16040.0,Restoration,478.0,Druid,477.0,Alliance,Male,DoJ,123825775.0,1599101482000.0,120.0,Júúnenoir,Worgen,lightbringer
8,8,16040.0,Protection,418.0,Warrior,413.0,Alliance,Male,DoJ,123842672.0,1598235142000.0,120.0,Tüüatha,Dwarf,lightbringer
9,9,14995.0,Unholy,379.0,Death Knight,379.0,Alliance,Female,DoJ,123879664.0,1585529584000.0,120.0,Meggaknight,Human,lightbringer
10,10,9390.0,Protection,272.0,Warrior,268.0,Alliance,Male,DoJ,124276438.0,1598841302000.0,120.0,Brenderius,Worgen,lightbringer
11,11,24665.0,Fire,279.0,Mage,279.0,Alliance,Female,DoJ,125182769.0,1589089779000.0,120.0,Flapinke,Gnome,lightbringer
12,12,6785.0,Retribution,443.0,Paladin,440.0,Alliance,Male,DoJ,125306642.0,1596231715000.0,120.0,Zalman,Human,lightbringer
13,13,13555.0,Elemental,417.0,Shaman,417.0,Alliance,Female,DoJ,125506440.0,1598405120000.0,120.0,Brîella,Draenei,lightbringer
14,14,9760.0,Assassination,442.0,Rogue,442.0,Alliance,Male,Vault Keepers,125881585.0,1596394884000.0,120.0,Sparky,Gnome,lightbringer
15,15,9810.0,Protection,467.0,Paladin,467.0,Alliance,Female,DoJ,125883547.0,1598726243000.0,120.0,Lorewyn,Dwarf,lightbringer
16,16,16445.0,Fury,388.0,Warrior,388.0,Alliance,Male,DoJ,125919324.0,1584914095000.0,120.0,Bhorior,Human,lightbringer
17,17,12155.0,Windwalker,401.0,Monk,394.0,Alliance,Female,DoJ,125927737.0,1597096295000.0,120.0,Ilynaia,Human,lightbringer
18,18,16445.0,Enhancement,417.0,Shaman,414.0,Alliance,Male,DoJ,126303159.0,1584913664000.0,120.0,Bhour,Draenei,lightbringer
19,19,13735.0,Retribution,446.0,Paladin,444.0,Alliance,Male,DoJ,126423246.0,1598819728000.0,120.0,Vårrik,Human,lightbringer
20,20,18465.0,Frost,437.0,Mage,437.0,Alliance,Female,DoJ,126433548.0,1598584680000.0,120.0,Sharissà,Night Elf,lightbringer
21,21,2660.0,Fury,382.0,Warrior,382.0,Alliance,Male,DoJ,127014503.0,1566709662000.0,120.0,Kressin,Human,lightbringer
22,22,18320.0,Retribution,444.0,Paladin,442.0,Alliance,Female,DoJ,127359362.0,1597973020000.0,120.0,Draebae,Draenei,lightbringer
23,23,20225.0,Frost,456.0,Mage,456.0,Alliance,Female,DoJ,127799892.0,1596928032000.0,120.0,Arcanesque,Human,lightbringer
24,24,20215.0,Outlaw,429.0,Rogue,428.0,Alliance,Female,DoJ,127835486.0,1596721633000.0,120.0,Sneakyesque,Void Elf,lightbringer
25,25,16040.0,Beast Mastery,449.0,Hunter,449.0,Alliance,Male,DoJ,128019119.0,1599094031000.0,120.0,Theeodin,Dwarf,lightbringer
26,26,25700.0,Outlaw,395.0,Rogue,394.0,Alliance,Male,Exalted Order,72028294.0,1598303756000.0,120.0,Zalte,Human,aggramar
27,27,15065.0,Retribution,403.0,Paladin,403.0,Alliance,Male,Exalted Order,75794557.0,1596428013000.0,120.0,Blurs,Human,aggramar
28,28,18045.0,Outlaw,399.0,Rogue,399.0,Alliance,Male,Exalted Order,77179185.0,1590537350000.0,120.0,Morderczy,Worgen,aggramar
29,29,18045.0,Frost,402.0,Mage,402.0,Alliance,Female,Exalted Order,77728977.0,1595466402000.0,120.0,Rebbekah,Draenei,aggramar
30,30,25700.0,Elemental,392.0,Shaman,392.0,Alliance,Male,Exalted Order,83292213.0,1598049244000.0,120.0,Zaltid,Dwarf,aggramar
31,31,13750.0,Fury,377.0,Warrior,370.0,Alliance,Male,Exalted Order,84639850.0,1588803841000.0,120.0,Tzû,Dark Iron Dwarf,aggramar
32,32,16185.0,Feral,411.0,Druid,387.0,Alliance,Male,Exalted Order,84937222.0,1599096418000.0,120.0,Papapookie,Night Elf,aggramar
33,33,4025.0,Holy,319.0,Paladin,319.0,Alliance,Male,Exalted Order,87788540.0,1563935347000.0,120.0,Tychorion,Dwarf,aggramar
34,34,14875.0,Mistweaver,457.0,Monk,456.0,Alliance,Male,Exalted Order,90405171.0,1598576045000.0,120.0,Cemi,Pandaren,aggramar
35,35,28340.0,Retribution,468.0,Paladin,468.0,Alliance,Male,Exalted Order,91489172.0,1599115388000.0,120.0,Beavis,Dwarf,aggramar
36,36,18035.0,Windwalker,392.0,Monk,392.0,Alliance,Male,Exalted Order,91646003.0,1588517336000.0,120.0,Kostkazgryz,Gnome,aggramar
37,37,1430.0,Balance,373.0,Druid,373.0,Alliance,Male,Exalted Order,92502479.0,1563935895000.0,120.0,Nymodru,Night Elf,aggramar
38,38,14380.0,Frost,145.0,Death Knight,139.0,Alliance,Male,Exalted Order,95709388.0,1597864257000.0,120.0,Danasmar,Draenei,aggramar
39,39,18045.0,Protection,396.0,Warrior,396.0,Alliance,Male,Exalted Order,95731596.0,1595464341000.0,120.0,Maximillian,Human,aggramar
40,40,9695.0,Frost,386.0,Death Knight,386.0,Alliance,Male,Exalted Order,97457141.0,1566425041000.0,120.0,Kòóms,Human,aggramar
41,41,12605.0,Fire,445.0,Mage,437.0,Alliance,Male,Exalted Order,99544816.0,1568254815000.0,120.0,Royji,Gnome,fizzcrank
42,42,12845.0,Retribution,424.0,Paladin,423.0,Alliance,Male,Exalted Order,99861571.0,1596824790000.0,120.0,Yunyuuzson,Human,fizzcrank
43,43,12855.0,Fury,482.0,Warrior,478.0,Alliance,Female,Exalted Order,100166614.0,1599104188000.0,120.0,Aritus,Night Elf,fizzcrank
44,44,14535.0,Beast Mastery,452.0,Hunter,449.0,Alliance,Male,Exalted Order,100469156.0,1598663190000.0,120.0,Tapler,Night Elf,fizzcrank
45,45,14955.0,Brewmaster,483.0,Monk,477.0,Alliance,Male,Exalted Order,107693447.0,1599115226000.0,120.0,Timmahercash,Human,aggramar
46,46,14535.0,Destruction,455.0,Warlock,455.0,Alliance,Male,Exalted Order,111259875.0,1598662280000.0,120.0,Søúl,Gnome,fizzcrank
47,47,18835.0,Restoration,474.0,Druid,471.0,Alliance,Female,Exalted Order,128063332.0,1597766214000.0,120.0,Arthémys,Night Elf,aggramar
48,48,21180.0,Retribution,446.0,Paladin,446.0,Alliance,Male,Exalted Order,128460493.0,1598308789000.0,120.0,Mackdin,Human,aggramar
49,49,17780.0,Beast Mastery,477.0,Hunter,475.0,Alliance,Female,Exalted Order,130616110.0,1599142241000.0,120.0,Valona,Night Elf,aggramar
0,0,15490.0,Assassination,338.0,Rogue,338.0,Horde,Male,Corruptors of Innocence,92803524.0,1593746290000.0,120.0,Inkognito,Goblin,kargath
1,1,21330.0,Blood,416.0,Death Knight,413.0,Horde,Male,Corruptors of Innocence,92896114.0,1595883915000.0,120.0,Creature,Orc,kargath
2,2,9840.0,Destruction,414.0,Warlock,414.0,Horde,Male,Corruptors of Innocence,95499897.0,1583614333000.0,120.0,Gaps,Goblin,kargath
3,3,14220.0,Fire,472.0,Mage,472.0,Horde,Male,Corruptors of Innocence,183154786.0,1599076150000.0,120.0,Goblinrus,Goblin,kargath
4,4,23775.0,Subtlety,442.0,Rogue,441.0,Horde,Female,Corruptors of Innocence,181683906.0,1599025129000.0,120.0,Brieankya,Troll,kargath
5,5,22745.0,Fury,483.0,Warrior,482.0,Alliance,Male,Repetition,160780137.0,1599085994000.0,120.0,Zachyveng,Human,stormrage
6,6,16465.0,Restoration,477.0,Shaman,472.0,Alliance,Male,Diligent,99394578.0,1598041863000.0,120.0,Volorien,Dark Iron Dwarf,stormrage
7,7,10530.0,Fury,464.0,Warrior,463.0,Alliance,Male,Diligent,106718543.0,1598826041000.0,120.0,Sheaves,Worgen,stormrage
8,8,15555.0,Marksmanship,407.0,Hunter,406.0,Alliance,Male,Diligent,116758684.0,1594413321000.0,120.0,Debrickashaw,Human,stormrage
9,9,4780.0,Mistweaver,473.0,Monk,472.0,Alliance,Male,Diligent,117224514.0,1597884856000.0,120.0,ßutterz,Pandaren,stormrage
10,10,26070.0,Fire,479.0,Mage,474.0,Alliance,Male,Diligent,119292806.0,1599141350000.0,120.0,Hatespark,Human,stormrage
11,11,16980.0,Shadow,468.0,Priest,455.0,Alliance,Female,Diligent,135126637.0,1583633220000.0,120.0,Adailia,Gnome,stormrage
12,12,2045.0,Restoration,295.0,Shaman,290.0,Alliance,Female,Diligent,142445824.0,1571791902000.0,120.0,Ataruma,Pandaren,stormrage
13,13,16300.0,Brewmaster,447.0,Monk,444.0,Alliance,Female,Diligent,156978101.0,1598808453000.0,120.0,Mozely,Night Elf,stormrage
14,14,16590.0,Destruction,465.0,Warlock,465.0,Alliance,Female,Blood Omen,157065608.0,1599149560000.0,120.0,Gigantelope,Human,stormrage
15,15,12795.0,Fire,328.0,Mage,328.0,Alliance,Male,Diligent,165348766.0,1599069975000.0,120.0,Tublaze,Pandaren,stormrage
16,16,12795.0,Destruction,478.0,Warlock,473.0,Alliance,Female,Diligent,166538363.0,1599150272000.0,120.0,Tusage,Void Elf,stormrage
17,17,19695.0,Demonology,465.0,Warlock,465.0,Alliance,Male,Invictus Maneo,166554089.0,1598978805000.0,120.0,Faldamir,Void Elf,stormrage
18,18,20185.0,Outlaw,434.0,Rogue,434.0,Alliance,Male,Diligent,167541365.0,1596402217000.0,120.0,Otsuj,Night Elf,stormrage
19,19,18995.0,Survival,478.0,Hunter,476.0,Alliance,Female,Diligent,170231308.0,1599114762000.0,120.0,Nyaesa,Night Elf,stormrage
20,20,18535.0,Restoration,480.0,Druid,475.0,Alliance,Female,Diligent,171799074.0,1599121741000.0,120.0,Visra,Night Elf,stormrage
21,21,16300.0,Assassination,474.0,Rogue,470.0,Alliance,Female,Diligent,171981647.0,1598805780000.0,120.0,Jhendra,Night Elf,stormrage
22,22,24030.0,Beast Mastery,478.0,Hunter,475.0,Alliance,Male,Diligent,173160564.0,1599098885000.0,120.0,Ironnüb,Dark Iron Dwarf,stormrage
23,23,14575.0,Affliction,402.0,Warlock,402.0,Alliance,Male,Diligent,173487576.0,1598752234000.0,120.0,Slithis,Void Elf,stormrage
24,24,14185.0,Beast Mastery,395.0,Hunter,395.0,Alliance,Male,Diligent,173710862.0,1585103503000.0,120.0,Leftflank,Night Elf,stormrage
25,25,14985.0,Frost,446.0,Death Knight,446.0,Alliance,Male,Diligent,173741261.0,1595707265000.0,120.0,Dastn,Human,stormrage
26,26,24030.0,Protection,479.0,Warrior,477.0,Alliance,Male,Diligent,173759743.0,1599099044000.0,120.0,Nubrondan,Dark Iron Dwarf,stormrage
27,27,24030.0,Restoration,477.0,Shaman,472.0,Alliance,Male,Diligent,173762859.0,1599100003000.0,120.0,Brambrax,Draenei,stormrage
28,28,24030.0,Fire,466.0,Mage,463.0,Alliance,Male,Diligent,173762898.0,1599101939000.0,120.0,Jattra,Human,stormrage
29,29,24030.0,Restoration,457.0,Druid,448.0,Alliance,Male,Diligent,173762907.0,1599101675000.0,120.0,Nubbykatt,Worgen,stormrage
30,30,19070.0,Beast Mastery,197.0,Hunter,197.0,Alliance,Female,Diligent,173763760.0,1599149515000.0,120.0,Mckénna,Lightforged Draenei,stormrage
31,31,19070.0,Restoration,479.0,Druid,476.0,Alliance,Female,Diligent,173763841.0,1599148569000.0,120.0,Aeówynn,Night Elf,stormrage
32,32,19070.0,Retribution,416.0,Paladin,415.0,Alliance,Female,Diligent,173770890.0,1599148458000.0,120.0,Åurøra,Lightforged Draenei,stormrage
33,33,19070.0,Discipline,463.0,Priest,457.0,Alliance,Female,Diligent,173770913.0,1598888518000.0,120.0,Lilywater,Night Elf,stormrage
34,34,19070.0,Mistweaver,435.0,Monk,431.0,Alliance,Female,Diligent,173770963.0,1599145827000.0,120.0,Xiaolii,Void Elf,stormrage
35,35,19070.0,Restoration,459.0,Shaman,456.0,Alliance,Female,Diligent,173770999.0,1598887185000.0,120.0,Gwethia,Draenei,stormrage
36,36,19070.0,Unholy,434.0,Death Knight,434.0,Alliance,Female,Diligent,173771044.0,1599101681000.0,120.0,Eówinn,Draenei,stormrage
37,37,24030.0,Shadow,433.0,Priest,432.0,Alliance,Male,Diligent,173771352.0,1599131228000.0,120.0,Nubtra,Dwarf,stormrage
38,38,24030.0,Assassination,413.0,Rogue,413.0,Alliance,Male,Diligent,173771371.0,1599099750000.0,120.0,Nubstép,Gnome,stormrage
39,39,17390.0,Destruction,477.0,Warlock,474.0,Alliance,Male,Diligent,173840031.0,1599098217000.0,120.0,Emberfyre,Human,stormrage
40,40,15925.0,Guardian,358.0,Druid,357.0,Alliance,Male,Diligent,173886740.0,1586657298000.0,120.0,Tafarii,Night Elf,stormrage
41,41,20035.0,Fire,430.0,Mage,430.0,Alliance,Male,Diligent,174017127.0,1591659656000.0,120.0,Eightoneight,Human,stormrage
42,42,19165.0,Brewmaster,458.0,Monk,455.0,Alliance,Female,Diligent,174081647.0,1592663563000.0,120.0,Deoxus,Gnome,stormrage
43,43,24030.0,Protection,468.0,Paladin,467.0,Alliance,Male,Diligent,174213621.0,1599099340000.0,120.0,Jatjr,Human,stormrage
44,44,24030.0,Unholy,404.0,Death Knight,404.0,Alliance,Male,Diligent,174213751.0,1599101751000.0,120.0,Rivétt,Gnome,stormrage
45,45,24030.0,Destruction,467.0,Warlock,467.0,Alliance,Male,Diligent,174213790.0,1599102115000.0,120.0,Tinywy,Void Elf,stormrage
46,46,9985.0,Retribution,448.0,Paladin,448.0,Alliance,Male,Diligent,174311723.0,1596946324000.0,120.0,Grimrow,Draenei,stormrage
47,47,21815.0,Frost,378.0,Mage,371.0,Alliance,Female,Diligent,174498954.0,1598907706000.0,120.0,Ahehgao,Draenei,stormrage
48,48,19515.0,Discipline,436.0,Priest,436.0,Alliance,Female,Diligent,174740441.0,1598694374000.0,120.0,Holyomega,Human,stormrage
49,49,24030.0,Mistweaver,440.0,Monk,434.0,Alliance,Male,Diligent,175051891.0,1599101582000.0,120.0,Nubchang,Pandaren,stormrage
0,0,1285.0,Frost,359.0,Mage,359.0,Horde,Male,Symbiotic,189980851.0,1563422647000.0,120.0,Coldphoque,Blood Elf,thrall
1,1,23370.0,Fire,419.0,Mage,419.0,Horde,Female,Symbiotic,189988171.0,1592031713000.0,120.0,Arcside,Nightborne,thrall
2,2,17970.0,Balance,479.0,Druid,476.0,Horde,Male,Symbiotic,189988341.0,1597199131000.0,120.0,Ishalawn,Tauren,thrall
3,3,23370.0,Shadow,389.0,Priest,388.0,Horde,Female,Symbiotic,189995331.0,1590291305000.0,120.0,Entropathic,Nightborne,thrall
4,4,29465.0,Feral,440.0,Druid,433.0,Horde,Male,Symbiotic,190008290.0,1581997588000.0,120.0,Ðisgrace,Zandalari Troll,thrall
5,5,23270.0,Enhancement,243.0,Shaman,243.0,Horde,Male,Symbiotic,190041366.0,1587786858000.0,120.0,Killerwatt,Mag'har Orc,thrall
6,6,17630.0,Holy,442.0,Paladin,437.0,Horde,Female,Symbiotic,190046648.0,1573236839000.0,120.0,Lovemuphin,Blood Elf,thrall
7,7,33055.0,Fury,390.0,Warrior,390.0,Horde,Male,Symbiotic,190047756.0,1598469009000.0,120.0,Zerkomcise,Mag'har Orc,thrall
8,8,12015.0,Retribution,484.0,Paladin,480.0,Horde,Male,Symbiotic,190071033.0,1599105135000.0,120.0,Iwearglasses,Blood Elf,thrall
9,9,26880.0,Beast Mastery,431.0,Hunter,431.0,Horde,Female,Symbiotic,190116469.0,1598903805000.0,120.0,Línx,Blood Elf,thrall
10,10,26880.0,Elemental,423.0,Shaman,423.0,Horde,Female,Symbiotic,190117415.0,1598907971000.0,120.0,Tínx,Goblin,thrall
11,11,8030.0,Restoration,428.0,Druid,428.0,Horde,Male,Symbiotic,190118040.0,1598922763000.0,120.0,Squishyishy,Tauren,thrall
12,12,19115.0,Havoc,478.0,Demon Hunter,475.0,Horde,Male,Symbiotic,190119939.0,1595948577000.0,120.0,Zugir,Blood Elf,thrall
13,13,26625.0,Frost,382.0,Death Knight,381.0,Horde,Female,Symbiotic,190133167.0,1597733623000.0,120.0,Altrique,Blood Elf,thrall
